[2025-11-13 11:43:29] Starting parallel SMTP processing with MAX_WORKERS=200
[2025-11-25 14:30:22] Starting parallel SMTP processing with MAX_WORKERS=200
[2025-11-25 14:30:22] Started worker 0 for 105 emails
[2025-11-25 14:30:22] Started worker 1 for 105 emails
[2025-11-25 14:30:22] Started worker 2 for 105 emails
[2025-11-25 14:30:22] Started worker 3 for 105 emails
[2025-11-25 14:30:22] Started worker 4 for 105 emails
[2025-11-25 14:30:22] Started worker 5 for 105 emails
[2025-11-25 14:30:22] Started worker 6 for 105 emails
[2025-11-25 14:30:22] Started worker 7 for 105 emails
[2025-11-25 14:30:22] Started worker 8 for 105 emails
[2025-11-25 14:30:22] Started worker 9 for 105 emails
[2025-11-25 14:30:22] Started worker 10 for 105 emails
[2025-11-25 14:30:22] Started worker 11 for 105 emails
[2025-11-25 14:30:22] Started worker 12 for 105 emails
[2025-11-25 14:30:22] Started worker 13 for 105 emails
[2025-11-25 14:30:22] Started worker 14 for 105 emails
[2025-11-25 14:30:22] Started worker 15 for 105 emails
[2025-11-25 14:30:22] Started worker 16 for 105 emails
[2025-11-25 14:30:22] Started worker 17 for 105 emails
[2025-11-25 14:30:22] Started worker 18 for 105 emails
[2025-11-25 14:30:22] Started worker 19 for 105 emails
[2025-11-25 14:30:22] Started worker 20 for 105 emails
[2025-11-25 14:30:22] Started worker 21 for 105 emails
[2025-11-25 14:30:22] Started worker 22 for 105 emails
[2025-11-25 14:30:22] Started worker 23 for 105 emails
[2025-11-25 14:30:22] Started worker 24 for 105 emails
[2025-11-25 14:30:22] Started worker 25 for 105 emails
[2025-11-25 14:30:22] Started worker 26 for 105 emails
[2025-11-25 14:30:22] Started worker 27 for 105 emails
[2025-11-25 14:30:22] Started worker 28 for 105 emails
[2025-11-25 14:30:22] Started worker 29 for 105 emails
[2025-11-25 14:30:22] Started worker 30 for 105 emails
[2025-11-25 14:30:22] Started worker 31 for 105 emails
[2025-11-25 14:30:22] Started worker 32 for 105 emails
[2025-11-25 14:30:22] Started worker 33 for 105 emails
[2025-11-25 14:30:22] Started worker 34 for 105 emails
[2025-11-25 14:30:22] Started worker 35 for 105 emails
[2025-11-25 14:30:22] Started worker 36 for 105 emails
[2025-11-25 14:30:22] Started worker 37 for 105 emails
[2025-11-25 14:30:22] Started worker 38 for 105 emails
[2025-11-25 14:30:22] Started worker 39 for 105 emails
[2025-11-25 14:30:22] Started worker 40 for 105 emails
[2025-11-25 14:30:22] Started worker 41 for 105 emails
[2025-11-25 14:30:22] Started worker 42 for 105 emails
[2025-11-25 14:30:22] Started worker 43 for 105 emails
[2025-11-25 14:30:22] Started worker 44 for 105 emails
[2025-11-25 14:30:22] Started worker 45 for 105 emails
[2025-11-25 14:30:22] Started worker 46 for 105 emails
[2025-11-25 14:30:22] Started worker 47 for 105 emails
[2025-11-25 14:30:22] Started worker 48 for 105 emails
[2025-11-25 14:30:22] Started worker 49 for 105 emails
[2025-11-25 14:30:22] Started worker 50 for 105 emails
[2025-11-25 14:30:22] Started worker 51 for 105 emails
[2025-11-25 14:30:22] Started worker 52 for 105 emails
[2025-11-25 14:30:22] Started worker 53 for 105 emails
[2025-11-25 14:30:22] Started worker 54 for 105 emails
[2025-11-25 14:30:22] Started worker 55 for 105 emails
[2025-11-25 14:30:22] Started worker 56 for 105 emails
[2025-11-25 14:30:22] Started worker 57 for 105 emails
[2025-11-25 14:30:22] Started worker 58 for 105 emails
[2025-11-25 14:30:22] Started worker 59 for 105 emails
[2025-11-25 14:30:22] Started worker 60 for 105 emails
[2025-11-25 14:30:22] Started worker 61 for 105 emails
[2025-11-25 14:30:22] Started worker 62 for 105 emails
[2025-11-25 14:30:22] Started worker 63 for 105 emails
[2025-11-25 14:30:22] Started worker 64 for 105 emails
[2025-11-25 14:30:22] Started worker 65 for 105 emails
[2025-11-25 14:30:22] Started worker 66 for 105 emails
[2025-11-25 14:30:22] Started worker 67 for 105 emails
[2025-11-25 14:30:22] Started worker 68 for 105 emails
[2025-11-25 14:30:22] Started worker 69 for 105 emails
[2025-11-25 14:30:22] Started worker 70 for 105 emails
[2025-11-25 14:30:22] Started worker 71 for 105 emails
[2025-11-25 14:30:22] Started worker 72 for 105 emails
[2025-11-25 14:30:22] Started worker 73 for 105 emails
[2025-11-25 14:30:22] Started worker 74 for 105 emails
[2025-11-25 14:30:22] Started worker 75 for 105 emails
[2025-11-25 14:30:22] Started worker 76 for 105 emails
[2025-11-25 14:30:22] Started worker 77 for 105 emails
[2025-11-25 14:30:22] Started worker 78 for 105 emails
[2025-11-25 14:30:22] Started worker 79 for 105 emails
[2025-11-25 14:30:22] Started worker 80 for 105 emails
[2025-11-25 14:30:22] Started worker 81 for 105 emails
[2025-11-25 14:30:22] Started worker 82 for 105 emails
[2025-11-25 14:30:22] Started worker 83 for 105 emails
[2025-11-25 14:30:22] Started worker 84 for 105 emails
[2025-11-25 14:30:22] Started worker 85 for 105 emails
[2025-11-25 14:30:22] Started worker 86 for 105 emails
[2025-11-25 14:30:22] Started worker 87 for 105 emails
[2025-11-25 14:30:22] Started worker 88 for 105 emails
[2025-11-25 14:30:22] Started worker 89 for 105 emails
[2025-11-25 14:30:22] Started worker 90 for 105 emails
[2025-11-25 14:30:22] Started worker 91 for 105 emails
[2025-11-25 14:30:22] Started worker 92 for 105 emails
[2025-11-25 14:30:22] Started worker 93 for 105 emails
[2025-11-25 14:30:22] Started worker 94 for 105 emails
[2025-11-25 14:30:22] Started worker 95 for 105 emails
[2025-11-25 14:30:22] Started worker 96 for 105 emails
[2025-11-25 14:30:22] Started worker 97 for 105 emails
[2025-11-25 14:30:22] Started worker 98 for 105 emails
[2025-11-25 14:30:22] Started worker 99 for 105 emails
[2025-11-25 14:30:22] Started worker 100 for 105 emails
[2025-11-25 14:30:22] Started worker 101 for 105 emails
[2025-11-25 14:30:22] Started worker 102 for 105 emails
[2025-11-25 14:30:22] Started worker 103 for 105 emails
[2025-11-25 14:30:22] Started worker 104 for 105 emails
[2025-11-25 14:30:22] Started worker 105 for 105 emails
[2025-11-25 14:30:22] Started worker 106 for 105 emails
[2025-11-25 14:30:22] Started worker 107 for 105 emails
[2025-11-25 14:30:22] Started worker 108 for 105 emails
[2025-11-25 14:30:22] Started worker 109 for 105 emails
[2025-11-25 14:30:22] Started worker 110 for 105 emails
[2025-11-25 14:30:22] Started worker 111 for 105 emails
[2025-11-25 14:30:22] Started worker 112 for 105 emails
[2025-11-25 14:30:22] Started worker 113 for 105 emails
[2025-11-25 14:30:22] Started worker 114 for 105 emails
[2025-11-25 14:30:22] Started worker 115 for 105 emails
[2025-11-25 14:30:22] Started worker 116 for 105 emails
[2025-11-25 14:30:22] Started worker 117 for 105 emails
[2025-11-25 14:30:22] Started worker 118 for 105 emails
[2025-11-25 14:30:22] Started worker 119 for 105 emails
[2025-11-25 14:30:23] Started worker 120 for 105 emails
[2025-11-25 14:30:23] Started worker 121 for 105 emails
[2025-11-25 14:30:23] Started worker 122 for 105 emails
[2025-11-25 14:30:23] Started worker 123 for 105 emails
[2025-11-25 14:30:23] Started worker 124 for 105 emails
[2025-11-25 14:30:23] Started worker 125 for 105 emails
[2025-11-25 14:30:23] Started worker 126 for 105 emails
[2025-11-25 14:30:23] Started worker 127 for 105 emails
[2025-11-25 14:30:23] Started worker 128 for 105 emails
[2025-11-25 14:30:23] Started worker 129 for 105 emails
[2025-11-25 14:30:23] Started worker 130 for 105 emails
[2025-11-25 14:30:23] Started worker 131 for 105 emails
[2025-11-25 14:30:23] Started worker 132 for 105 emails
[2025-11-25 14:30:23] Started worker 133 for 105 emails
[2025-11-25 14:30:23] Started worker 134 for 105 emails
[2025-11-25 14:30:23] Started worker 135 for 105 emails
[2025-11-25 14:30:23] Started worker 136 for 105 emails
[2025-11-25 14:30:23] Started worker 137 for 105 emails
[2025-11-25 14:30:23] Started worker 138 for 105 emails
[2025-11-25 14:30:23] Started worker 139 for 105 emails
[2025-11-25 14:30:23] Started worker 140 for 105 emails
[2025-11-25 14:30:23] Started worker 141 for 105 emails
[2025-11-25 14:30:23] Started worker 142 for 105 emails
[2025-11-25 14:30:23] Started worker 143 for 105 emails
[2025-11-25 14:30:23] Started worker 144 for 105 emails
[2025-11-25 14:30:23] Started worker 145 for 105 emails
[2025-11-25 14:30:23] Started worker 146 for 105 emails
[2025-11-25 14:30:23] Started worker 147 for 105 emails
[2025-11-25 14:30:23] Started worker 148 for 105 emails
[2025-11-25 14:30:23] Started worker 149 for 105 emails
[2025-11-25 14:30:23] Started worker 150 for 105 emails
[2025-11-25 14:30:23] Started worker 151 for 105 emails
[2025-11-25 14:30:23] Started worker 152 for 105 emails
[2025-11-25 14:30:23] Started worker 153 for 105 emails
[2025-11-25 14:30:23] Started worker 154 for 105 emails
[2025-11-25 14:30:23] Started worker 155 for 105 emails
[2025-11-25 14:30:23] Started worker 156 for 105 emails
[2025-11-25 14:30:23] Started worker 157 for 105 emails
[2025-11-25 14:30:23] Started worker 158 for 105 emails
[2025-11-25 14:30:23] Started worker 159 for 105 emails
[2025-11-25 14:30:23] Started worker 160 for 105 emails
[2025-11-25 14:30:23] Started worker 161 for 105 emails
[2025-11-25 14:30:23] Started worker 162 for 105 emails
[2025-11-25 14:30:23] Started worker 163 for 105 emails
[2025-11-25 14:30:23] Started worker 164 for 105 emails
[2025-11-25 14:30:23] Started worker 165 for 105 emails
[2025-11-25 14:30:23] Started worker 166 for 105 emails
[2025-11-25 14:30:23] Started worker 167 for 105 emails
[2025-11-25 14:30:23] Started worker 168 for 105 emails
[2025-11-25 14:30:23] Started worker 169 for 105 emails
[2025-11-25 14:30:23] Started worker 170 for 105 emails
[2025-11-25 14:30:23] Started worker 171 for 105 emails
[2025-11-25 14:30:23] Started worker 172 for 105 emails
[2025-11-25 14:30:23] Started worker 173 for 105 emails
[2025-11-25 14:30:23] Started worker 174 for 105 emails
[2025-11-25 14:30:23] Started worker 175 for 105 emails
[2025-11-25 14:30:23] Started worker 176 for 105 emails
[2025-11-25 14:30:23] Started worker 177 for 105 emails
[2025-11-25 14:30:23] Started worker 178 for 105 emails
[2025-11-25 14:30:23] Started worker 179 for 105 emails
[2025-11-25 14:30:23] Started worker 180 for 105 emails
[2025-11-25 14:30:23] Started worker 181 for 105 emails
[2025-11-25 14:30:23] Started worker 182 for 105 emails
[2025-11-25 14:30:23] Started worker 183 for 105 emails
[2025-11-25 14:30:23] Started worker 184 for 105 emails
[2025-11-25 14:30:23] Started worker 185 for 105 emails
[2025-11-25 14:30:23] Started worker 186 for 105 emails
[2025-11-25 14:30:23] Started worker 187 for 105 emails
[2025-11-25 14:30:23] Started worker 188 for 105 emails
[2025-11-25 14:30:23] Started worker 189 for 105 emails
[2025-11-25 14:30:23] Started worker 190 for 105 emails
[2025-11-25 14:30:23] Started worker 191 for 105 emails
[2025-11-25 14:30:23] Started worker 192 for 105 emails
[2025-11-25 14:30:23] Started worker 193 for 105 emails
[2025-11-25 14:30:23] Started worker 194 for 105 emails
[2025-11-25 14:30:23] Started worker 195 for 105 emails
[2025-11-25 14:30:23] Started worker 196 for 105 emails
[2025-11-25 14:30:23] Started worker 197 for 105 emails
[2025-11-25 14:30:23] Started worker 198 for 105 emails
[2025-11-25 14:30:23] Started worker 199 for 83 emails
[2025-11-25 14:30:24] Processing complete. Remaining unprocessed emails: 1
[2025-11-25 14:38:18] Starting parallel SMTP processing with MAX_WORKERS=200
[2025-11-25 14:38:18] Started worker 0 for 105 emails
[2025-11-25 14:38:18] Started worker 1 for 105 emails
[2025-11-25 14:38:18] Started worker 2 for 105 emails
[2025-11-25 14:38:18] Started worker 3 for 105 emails
[2025-11-25 14:38:18] Started worker 4 for 105 emails
[2025-11-25 14:38:18] Started worker 5 for 105 emails
[2025-11-25 14:38:18] Started worker 6 for 105 emails
[2025-11-25 14:38:18] Started worker 7 for 105 emails
[2025-11-25 14:38:18] Started worker 8 for 105 emails
[2025-11-25 14:38:18] Started worker 9 for 105 emails
[2025-11-25 14:38:18] Started worker 10 for 105 emails
[2025-11-25 14:38:18] Started worker 11 for 105 emails
[2025-11-25 14:38:18] Started worker 12 for 105 emails
[2025-11-25 14:38:18] Started worker 13 for 105 emails
[2025-11-25 14:38:18] Started worker 14 for 105 emails
[2025-11-25 14:38:18] Started worker 15 for 105 emails
[2025-11-25 14:38:18] Started worker 16 for 105 emails
[2025-11-25 14:38:18] Started worker 17 for 105 emails
[2025-11-25 14:38:18] Started worker 18 for 105 emails
[2025-11-25 14:38:18] Started worker 19 for 105 emails
[2025-11-25 14:38:18] Started worker 20 for 105 emails
[2025-11-25 14:38:18] Started worker 21 for 105 emails
[2025-11-25 14:38:18] Started worker 22 for 105 emails
[2025-11-25 14:38:18] Started worker 23 for 105 emails
[2025-11-25 14:38:18] Started worker 24 for 105 emails
[2025-11-25 14:38:18] Started worker 25 for 105 emails
[2025-11-25 14:38:18] Started worker 26 for 105 emails
[2025-11-25 14:38:18] Started worker 27 for 105 emails
[2025-11-25 14:38:18] Started worker 28 for 105 emails
[2025-11-25 14:38:18] Started worker 29 for 105 emails
[2025-11-25 14:38:18] Started worker 30 for 105 emails
[2025-11-25 14:38:18] Started worker 31 for 105 emails
[2025-11-25 14:38:18] Started worker 32 for 105 emails
[2025-11-25 14:38:18] Started worker 33 for 105 emails
[2025-11-25 14:38:18] Started worker 34 for 105 emails
[2025-11-25 14:38:18] Started worker 35 for 105 emails
[2025-11-25 14:38:18] Started worker 36 for 105 emails
[2025-11-25 14:38:18] Started worker 37 for 105 emails
[2025-11-25 14:38:18] Started worker 38 for 105 emails
[2025-11-25 14:38:18] Started worker 39 for 105 emails
[2025-11-25 14:38:18] Started worker 40 for 105 emails
[2025-11-25 14:38:18] Started worker 41 for 105 emails
[2025-11-25 14:38:18] Started worker 42 for 105 emails
[2025-11-25 14:38:18] Started worker 43 for 105 emails
[2025-11-25 14:38:18] Started worker 44 for 105 emails
[2025-11-25 14:38:18] Started worker 45 for 105 emails
[2025-11-25 14:38:18] Started worker 46 for 105 emails
[2025-11-25 14:38:18] Started worker 47 for 105 emails
[2025-11-25 14:38:18] Started worker 48 for 105 emails
[2025-11-25 14:38:18] Started worker 49 for 105 emails
[2025-11-25 14:38:18] Started worker 50 for 105 emails
[2025-11-25 14:38:18] Started worker 51 for 105 emails
[2025-11-25 14:38:18] Started worker 52 for 105 emails
[2025-11-25 14:38:18] Started worker 53 for 105 emails
[2025-11-25 14:38:18] Started worker 54 for 105 emails
[2025-11-25 14:38:18] Started worker 55 for 105 emails
[2025-11-25 14:38:18] Started worker 56 for 105 emails
[2025-11-25 14:38:18] Started worker 57 for 105 emails
[2025-11-25 14:38:18] Started worker 58 for 105 emails
[2025-11-25 14:38:18] Started worker 59 for 105 emails
[2025-11-25 14:38:18] Started worker 60 for 105 emails
[2025-11-25 14:38:18] Started worker 61 for 105 emails
[2025-11-25 14:38:18] Started worker 62 for 105 emails
[2025-11-25 14:38:18] Started worker 63 for 105 emails
[2025-11-25 14:38:18] Started worker 64 for 105 emails
[2025-11-25 14:38:18] Started worker 65 for 105 emails
[2025-11-25 14:38:18] Started worker 66 for 105 emails
[2025-11-25 14:38:18] Started worker 67 for 105 emails
[2025-11-25 14:38:18] Started worker 68 for 105 emails
[2025-11-25 14:38:18] Started worker 69 for 105 emails
[2025-11-25 14:38:18] Started worker 70 for 105 emails
[2025-11-25 14:38:18] Started worker 71 for 105 emails
[2025-11-25 14:38:18] Started worker 72 for 105 emails
[2025-11-25 14:38:18] Started worker 73 for 105 emails
[2025-11-25 14:38:18] Started worker 74 for 105 emails
[2025-11-25 14:38:18] Started worker 75 for 105 emails
[2025-11-25 14:38:18] Started worker 76 for 105 emails
[2025-11-25 14:38:18] Started worker 77 for 105 emails
[2025-11-25 14:38:18] Started worker 78 for 105 emails
[2025-11-25 14:38:18] Started worker 79 for 105 emails
[2025-11-25 14:38:18] Started worker 80 for 105 emails
[2025-11-25 14:38:18] Started worker 81 for 105 emails
[2025-11-25 14:38:18] Started worker 82 for 105 emails
[2025-11-25 14:38:18] Started worker 83 for 105 emails
[2025-11-25 14:38:18] Started worker 84 for 105 emails
[2025-11-25 14:38:18] Started worker 85 for 105 emails
[2025-11-25 14:38:18] Started worker 86 for 105 emails
[2025-11-25 14:38:18] Started worker 87 for 105 emails
[2025-11-25 14:38:18] Started worker 88 for 105 emails
[2025-11-25 14:38:18] Started worker 89 for 105 emails
[2025-11-25 14:38:18] Started worker 90 for 105 emails
[2025-11-25 14:38:18] Started worker 91 for 105 emails
[2025-11-25 14:38:18] Started worker 92 for 105 emails
[2025-11-25 14:38:18] Started worker 93 for 105 emails
[2025-11-25 14:38:18] Started worker 94 for 105 emails
[2025-11-25 14:38:18] Started worker 95 for 105 emails
[2025-11-25 14:38:18] Started worker 96 for 105 emails
[2025-11-25 14:38:18] Started worker 97 for 105 emails
[2025-11-25 14:38:18] Started worker 98 for 105 emails
[2025-11-25 14:38:18] Started worker 99 for 105 emails
[2025-11-25 14:38:18] Started worker 100 for 105 emails
[2025-11-25 14:38:18] Started worker 101 for 105 emails
[2025-11-25 14:38:18] Started worker 102 for 105 emails
[2025-11-25 14:38:18] Started worker 103 for 105 emails
[2025-11-25 14:38:18] Started worker 104 for 105 emails
[2025-11-25 14:38:18] Started worker 105 for 105 emails
[2025-11-25 14:38:18] Started worker 106 for 105 emails
[2025-11-25 14:38:18] Started worker 107 for 105 emails
[2025-11-25 14:38:18] Started worker 108 for 105 emails
[2025-11-25 14:38:18] Started worker 109 for 105 emails
[2025-11-25 14:38:18] Started worker 110 for 105 emails
[2025-11-25 14:38:18] Started worker 111 for 105 emails
[2025-11-25 14:38:18] Started worker 112 for 105 emails
[2025-11-25 14:38:18] Started worker 113 for 105 emails
[2025-11-25 14:38:18] Started worker 114 for 105 emails
[2025-11-25 14:38:18] Started worker 115 for 105 emails
[2025-11-25 14:38:18] Started worker 116 for 105 emails
[2025-11-25 14:38:18] Started worker 117 for 105 emails
[2025-11-25 14:38:18] Started worker 118 for 105 emails
[2025-11-25 14:38:18] Started worker 119 for 105 emails
[2025-11-25 14:38:18] Started worker 120 for 105 emails
[2025-11-25 14:38:18] Started worker 121 for 105 emails
